,title,published_at,view_count,duration
386355628,Game 3 VAN @ SFS | Stage 1 Week 2,2019-02-25T02:57:11Z,1483,18m45s
386355627,Game 4 VAN @ SFS | Stage 1 Week 2,2019-02-25T02:57:11Z,1346,29m55s
386329252,Player Q&A: Apply | Florida Mayhem | Stage 1 Week 2 Day 3,2019-02-25T02:22:19Z,415,3m14s
386335389,Game 1 VAN @ SFS | Stage 1 Week 2,2019-02-25T02:07:00Z,1421,15m29s
386335388,Game 2 VAN @ SFS | Stage 1 Week 2,2019-02-25T02:07:00Z,1510,31m51s
386309802,Game 4 TOR @ VAL | Stage 1 Week 2,2019-02-25T01:10:26Z,745,24m50s
386309801,Game 3 TOR @ VAL | Stage 1 Week 2,2019-02-25T01:10:26Z,462,26m55s
386309799,Full Match | Toronto Defiant vs. Los Angeles Valiant | Stage 1 Week 2 Day 4,2019-02-25T01:10:26Z,4032,1h56m13s
386282901,Game 1 TOR @ VAL | Stage 1 Week 2,2019-02-25T00:11:03Z,619,22m43s
386282900,Game 2 TOR @ VAL | Stage 1 Week 2,2019-02-25T00:11:03Z,607,30m40s
386252131,Full Match | New York Excelsior vs. Houston Outlaws | Stage 1 Week 2 Day 4,2019-02-24T23:02:42Z,7708,1h20m10s
386252130,Game 4 NYE @ HOU | Stage 1 Week 2,2019-02-24T23:02:42Z,725,26m0s
386252129,Game 3 NYE @ HOU | Stage 1 Week 2,2019-02-24T23:02:42Z,766,11m13s
386186311,Watchpoint: Preshow 2019 | Stage 1 Week 2 Day 4,2019-02-24T22:20:36Z,254,26m57s
386232491,Game 1 NYE @ HOU | Stage 1 Week 2,2019-02-24T22:19:29Z,1097,16m53s
386232490,Game 2 NYE @ HOU | Stage 1 Week 2,2019-02-24T22:19:29Z,1180,14m16s
386211909,Full Match | Hangzhou Spark vs. London Spitfire | Stage 1 Week 2 Day 4,2019-02-24T21:37:19Z,3720,1h26m39s
386211908,Game 4 HAN @ LDN | Stage 1 Week 2,2019-02-24T21:37:19Z,374,28m17s
386210036,Game 3 HAN @ LDN | Stage 1 Week 2,2019-02-24T21:33:35Z,391,11m12s
386191221,Game 2 HAN @ LDN | Stage 1 Week 2,2019-02-24T20:57:10Z,566,21m22s
386191220,Game 1 HAN @ LDN | Stage 1 Week 2,2019-02-24T20:57:10Z,670,14m12s
386087129,Watchpoint: Postshow 2019 | Stage 1 Week 2 Day 3,2019-02-24T19:46:29Z,267,28m25s
386136417,2019 Season | Stage 1 Week 2 Day 4,2019-02-24T19:20:19Z,95907,8h0m33s
385782166,Full Match | Chengdu Hunters vs. Florida Mayhem | Stage 1 Week 2 Day 3,2019-02-24T03:08:58Z,10327,1h41m3s
385782165,Game 5 CHE @ FLA | Stage 1 Week 2,2019-02-24T03:08:58Z,3985,17m39s
385780949,Game 3 CHE @ FLA | Stage 1 Week 2,2019-02-24T03:06:25Z,565,10m28s
385780948,Game 4 CHE @ FLA | Stage 1 Week 2,2019-02-24T03:06:25Z,451,20m40s
385762986,Game 1 CHE @ FLA | Stage 1 Week 2,2019-02-24T02:29:09Z,714,20m41s
385762985,Game 2 CHE @ FLA | Stage 1 Week 2,2019-02-24T02:29:08Z,731,19m7s
385732933,Full Match | Vancouver Titans vs. Guangzhou Charge | Stage 1 Week 2 Day 3,2019-02-24T01:26:39Z,5170,1h57m1s
385732932,Game 5 VAN @ GUA | Stage 1 Week 2,2019-02-24T01:26:39Z,721,23m54s
385732931,Game 4 VAN @ GUA | Etape 1 Semaine 2,2019-02-24T01:26:39Z,408,28m48s
385715651,Game 3 VAN @ GUA | Stage 1 Week 2,2019-02-24T00:51:31Z,473,19m34s
385715650,Game 1 VAN @ GUA | Stage 1 Week 2,2019-02-24T00:51:31Z,665,19m5s
385715648,Game 2 VAN @ GUA | Stage 1 Week 2,2019-02-24T00:51:31Z,542,12m20s
385678855,Game 4 PHI @ DAL | Stage 1 Week 2,2019-02-23T23:34:00Z,2189,23m13s
385678854,Full Match | Philadelphia Fusion vs. Dallas Fuel | Stage 1 Week 2 Day 3,2019-02-23T23:34:00Z,10536,1h33m56s
385666348,Game 3 PHI @ DAL | Stage 1 Week 2,2019-02-23T23:07:43Z,1403,21m32s
385662185,Game 2 PHI @ DAL | Stage 1 Week 2,2019-02-23T22:59:48Z,1600,20m40s
385611107,Watchpoint: Preshow 2019 | Stage 1 Week 2 Day 3,2019-02-23T22:55:36Z,425,27m2s
385643467,Game 1 PHI @ DAL | Stage 1 Week 2,2019-02-23T22:21:39Z,2019,15m46s
385625570,Full Match | Los Angeles Gladiators vs. Paris Eternal | Stage 1 Week 2 Day 3,2019-02-23T21:48:24Z,6189,1h37m58s
385625569,Game 4 GLA @ PAR | Stage 1 Week 2,2019-02-23T21:48:24Z,834,25m5s
385551927,Watchpoint: Postshow 2019 | Stage 1 Week 2 Day 2,2019-02-23T21:20:10Z,501,27m16s
385589611,Player Q&A: Guxue | Hangzhou Spark | Stage 1 Week 2 Day 2,2019-02-23T21:18:41Z,665,7m45s
385609012,Game 3 GLA @ PAR | Stage 1 Week 2,2019-02-23T21:17:29Z,620,24m37s
385597240,Game 2 GLA @ PAR | Stage 1 Week 2,2019-02-23T20:57:06Z,700,16m56s
385588528,Game 1 GLA @ PAR | Stage 1 Week 2,2019-02-23T20:41:11Z,1021,20m19s
385541948,2019 Season | Stage 1 Week 2 Day 3,2019-02-23T19:20:22Z,97488,8h17m0s
385279366,Full Match | Houston Outlaws vs. Hangzhou Spark | Stage1 Week 2 Day 2,2019-02-23T07:03:17Z,11284,1h33m41s
385279365,Game 4 HOU @ HAN | Stage 1 Week 2,2019-02-23T07:03:17Z,3161,13m37s
385274605,Game 2 HOU @ HAN | Stage 1 Week 2,2019-02-23T06:46:10Z,897,30m1s
385274604,Game 1 HOU @ HAN | Stage 1 Week 2,2019-02-23T06:46:10Z,913,16m3s
385274603,Game 3 HOU @ HAN | Stage 1 Week 2,2019-02-23T06:46:10Z,1205,22m44s
385241897,Player Q&A: Gesture | London Spitfire | Stage 1 Week 1 Day 1,2019-02-23T06:35:11Z,1614,7m40s
385241992,Player: Q&A: Stitch | Vancouver Titans | Stage 1 Week 1 Day 3,2019-02-23T06:34:16Z,717,7m11s
385242098,Player Q&A: rCk | Dallas Fuel | Stage 1 Week 2 Day 1,2019-02-23T06:33:17Z,622,2m56s
385241938,Player Q&A: babybay | San Francisco Shock | Stage_1_Week 1 Day 2,2019-02-23T06:28:00Z,950,5m28s
385242053,Player Q&A: Fleta | Seoul Dynasty | Stage 1 Week 1 Day 4,2019-02-23T06:26:39Z,794,7m24s
385250067,Game 4 SHD @ BOS | Stage 1 Week 2,2019-02-23T05:29:14Z,2614,19m19s
385250066,Game 3 SHD @ BOS | Stage 1 Week 2,2019-02-23T05:29:14Z,3256,26m55s
385250065,Full Match | Shanghai Dragons vs. Boston Uprising | Stage1 Week 2 Day 2,2019-02-23T05:29:14Z,14821,1h36m46s
385250064,Game 1 SHD @ BOS | Stage 1 Week 2,2019-02-23T05:29:14Z,1581,14m41s
385250063,Game 2 SHD @ BOS | Stage 1 Week 2,2019-02-23T05:29:14Z,1685,24m11s
385211579,Full Match | New York Excelsior vs. Los Angeles Valiant | Stage1 Week 2 Day 2,2019-02-23T03:56:13Z,6091,1h38m24s
385211578,Game 5 NYE @ VAL | Stage 1 Week 2,2019-02-23T03:56:13Z,923,19m50s
385209757,Game 2 NYE @ VAL | Stage 1 Week 2,2019-02-23T03:52:00Z,620,16m49s
385209756,Game 1 NYE @ VAL | Stage 1 Week 2,2019-02-23T03:52:00Z,746,17m39s
385209759,Game 4 NYE @ VAL | Stage 1 Week 2,2019-02-23T03:51:59Z,590,17m7s
385209758,Game 3 NYE @ VAL | Stage 1 Week 2,2019-02-23T03:51:59Z,681,14m29s
385122868,Watchpoint: Preshow 2019 | Stage 1 Week 2 Day 2,2019-02-23T03:23:21Z,416,26m58s
385158065,Full Match | Atlanta Reign vs. Toronto Defiant | Stage1 Week 2 Day 2,2019-02-23T02:07:22Z,7653,1h43m52s
385154288,Game 4 ATL @ TOR | Stage 1 Week 2,2019-02-23T02:00:50Z,1169,21m34s
385139791,Game 3 ATL @ TOR | Stage 1 Week 2,2019-02-23T01:33:40Z,1416,33m50s
385115748,Game 2 ATL @ TOR | Stage 1 Week 2,2019-02-23T00:49:35Z,1224,18m31s
385104015,Game 1 ATL @ TOR | Stage 1 Week 2,2019-02-23T00:25:39Z,1765,19m9s
385071776,2019 Season | Stage 1 Week 2 Day 2,2019-02-22T23:20:20Z,142881,8h3m23s
384974207,Watchpoint: Postshow 2019 | Stage 1 Week 2 Day 1,2019-02-22T23:08:11Z,1030,16m53s
384986529,Game 3 SEO @ CHE | Stage 1 Week 2,2019-02-22T20:32:33Z,4213,21m17s
384723754,Full Match | Seoul Dynasty vs. Chengdu Hunters | Stage 1 Week 2 Day 1,2019-02-22T07:08:27Z,18412,1h35m13s
384723587,Game 4 SEO @ CHE | Stage 1 Week 2,2019-02-22T07:07:40Z,1062,25m37s
384721858,Game 2 SEO @ CHE | Stage 1 Week 2,2019-02-22T07:00:00Z,830,16m37s
384721138,Game 1 SEO @ CHE | Stage 1 Week 2,2019-02-22T06:56:54Z,1379,20m3s
384677842,Watchpoint: Preshow 2019 | Stage 1 Week 2 Day 1,2019-02-22T06:53:33Z,506,27m0s
384700106,Full Match | Guangzhou Charge vs. Dallas Fuel | Stage 1 Week 2 Day 1,2019-02-22T05:33:01Z,6870,1h27m57s
384699634,Game 4 GUA @ DAL | Stage 1 Week 2,2019-02-22T05:31:31Z,854,28m28s
384698838,Game 3 GUA @ DAL | Stage 1 Week 2,2019-02-22T05:28:58Z,709,11m41s
384698148,Game 2 GUA @ DAL | Stage 1 Week 2,2019-02-22T05:26:44Z,871,21m20s
384697387,Game 1 GUA @ DAL | Stage 1 Week 2,2019-02-22T05:24:15Z,1406,15m43s
384671510,Full Match | Philadelphia Fusion vs. Florida Mayhem | Stage 1 Week 2 Day 1,2019-02-22T04:09:47Z,5972,1h35m39s
384670733,Game 4 PHI @ FLA | Stage 1 Week 2,2019-02-22T04:07:43Z,564,15m13s
384668849,Game 3 PHI @ FLA | Stage 1 Week 2,2019-02-22T04:03:05Z,622,29m8s
384666811,Game 2 PHI @ FLA | Stage 1 Week 2,2019-02-22T03:58:20Z,582,23m31s
384665129,Game 1 PHI @ FLA | Stage 1 Week 2,2019-02-22T03:54:04Z,930,16m29s
384652756,Full Match | Washington Justice vs. London Spitfire | Stage 1 Week 2 Day 1,2019-02-22T03:22:48Z,14711,2h0m35s
384649166,Game 5 WAS @ LDN | Stage 1 Week 2,2019-02-22T03:14:01Z,1103,20m28s
384609594,Game 4 WAS @ LDN | Stage 1 Week 2,2019-02-22T01:50:32Z,793,18m36s
384596594,Game 3 WAS @ LDN | Stage 1 Week 2,2019-02-22T01:23:52Z,898,23m57s
384594257,Game 2 WAS @ LDN | Stage 1 Week 2,2019-02-22T01:19:04Z,837,23m41s
384591036,Game 1 WAS @ LDN | Stage 1 Week 2,2019-02-22T01:12:32Z,1356,21m23s
384537146,2019 Season | Stage 1 Week 2 Day 1,2019-02-21T23:20:19Z,106601,8h2m5s
382580527,Watchpoint: Postshow 2019 | Stage 1 Week 1 Day 4,2019-02-18T17:11:43Z,27537,25m42s
382571894,Full Match | Seoul Dynasty vs. Dallas Fuel | Stage 1 Week 1 Day 4,2019-02-18T04:31:42Z,30112,1h37m36s
382571893,Game 4 SEO @ DAL | Stage 1 Week 1,2019-02-18T04:31:42Z,4963,13m49s
382556272,Game 1 SEO @ DAL | Stage 1 Week 1,2019-02-18T03:50:57Z,3465,18m57s
382556271,Game 2 SEO @ DAL | Stage 1 Week 1,2019-02-18T03:50:57Z,3444,28m36s
382556270,Game 3 SEO @ DAL | Stage 1 Week 1,2019-02-18T03:50:57Z,3197,24m59s
382521534,Full Match | San Francisco Shock vs. Los Angeles Gladiators | Stage 1 Week 1 Day 4,2019-02-18T02:25:22Z,8548,2h12m25s
382521533,Game 5 SFS @ GLA | Stage 1 Week 1,2019-02-18T02:25:22Z,1392,24m43s
382507693,Game 4 SFS @ GLA | Stage 1 Week 1,2019-02-18T01:55:59Z,802,28m28s
382494073,Game 3 SFS @ GLA | Stage 1 Week 1,2019-02-18T01:25:08Z,995,24m54s
382478805,Game 2 SFS @ GLA | Stage 1 Week 1,2019-02-18T00:53:01Z,1053,19m55s
382469633,Game 1 SFS @ GLA | Stage 1 Week 1,2019-02-18T00:31:53Z,1329,23m4s
382458620,Full Match | Philadelphia Fusion vs. Atlanta Reign | Stage 1 Week 1 Day 4,2019-02-18T00:07:00Z,12120,2h0m22s
382458619,Game 5 PHI @ ATL | Stage 1 Week 1,2019-02-18T00:07:00Z,1654,22m34s
382448813,Game 4 PHI @ ATL | Stage 1 Week 1,2019-02-17T23:45:47Z,1130,15m27s
382442259,Game 3 PHI @ ATL | Stage 1 Week 1,2019-02-17T23:31:00Z,1621,31m53s
382423324,Game 2 PHI @ ATL | Stage 1 Week 1,2019-02-17T22:50:06Z,1609,16m56s
382413441,Game 1 PHI @ ATL | Stage 1 Week 1,2019-02-17T22:28:27Z,2090,23m40s
382401453,Full Match | Houston Outlaws vs. Boston Uprising | Stage 1 Week 1 Day 4,2019-02-17T22:03:02Z,4875,2h0m27s
382401452,Game 5 HOU @ BOS | Stage 1 Week 1,2019-02-17T22:03:02Z,704,19m35s
382350996,Watchpoint: Preshow 2019 | Stage 1 Week 1 Day 4,2019-02-17T22:00:35Z,808,27m27s
382390709,Game 4 HOU @ BOS | Stage 1 Week 1,2019-02-17T21:41:01Z,577,23m5s
382379002,Game 3 HOU @ BOS | Stage 1 Week 1,2019-02-17T21:17:04Z,688,27m34s
382364903,Game 2 HOU @ BOS | Stage 1 Week 1,2019-02-17T20:50:27Z,824,25m6s
382347407,Game 1 HOU @ BOS | Stage 1 Week 1,2019-02-17T20:17:34Z,853,15m43s
382313643,2019 Season | Stage 1 Week 1 Day 4,2019-02-17T19:20:41Z,167182,9h17m46s
381981150,Watchpoint: Postshow 2019 | Stage 1 Week 1 Day 3,2019-02-17T17:44:33Z,3671,26m54s
381947694,Full Match | Vancouver Titans vs. Shanghai Dragons | Stage 1 Week 1 Day 3,2019-02-17T02:43:00Z,15313,1h29m51s
381947693,Game 4 VAN @ SHD | Stage 1 Week 1,2019-02-17T02:43:00Z,4506,24m16s
381937239,Game #3 VAN @ SHD | Stage 1 Week 1,2019-02-17T02:20:45Z,1121,19m6s
381936225,Game 1 VAN @ SHD | Stage 1 Week 1,2019-02-17T02:18:34Z,1430,22m55s
381936224,Game 2 VAN @ SHD | Stage 1 Week 1,2019-02-17T02:18:34Z,1429,13m22s
381895101,Game 5 VAL @ HAN | Stage 1 Week 1,2019-02-17T00:55:04Z,2082,23m55s
381895100,Full Match | Los Angeles Valiant vs. Hangzhou Spark | Stage 1 Week 1 Day 3,2019-02-17T00:55:04Z,8190,2h4m45s
381884840,Game 4 VAL @ HAN | Stage 1 Week 1,2019-02-17T00:33:04Z,925,22m22s
381813195,Watchpoint: Preshow 2019 | Stage 1 Week 1 Day 3,2019-02-17T00:22:09Z,994,27m28s
381872635,Game 3 VAL @ HAN | Stage 1 Week 1,2019-02-17T00:06:45Z,1076,26m50s
381872634,Game 2 VAL @ HAN | Stage 1 Week 1,2019-02-17T00:06:45Z,1178,18m29s
381846146,Game 1 VAL @ HAN | Stage 1 Week 1,2019-02-16T23:11:10Z,1820,21m51s
381830790,Game 4 WAS @ NYE | Stage 1 Week 1,2019-02-16T22:40:37Z,1395,23m35s
381830789,Full Match | Washington Justice vs. New York Excelsior | Stage 1 Week 1 Day 3,2019-02-16T22:40:37Z,6122,1h9m48s
381817825,Game 3 WAS @ NYE | Stage 1 Week 1,2019-02-16T22:15:03Z,958,11m19s
381808398,Game 2 WAS @ NYE | Stage 1 Week 1,2019-02-16T21:57:07Z,1053,9m30s
381802136,Game 1 WAS @ NYE | Stage 1 Week 1,2019-02-16T21:44:54Z,1507,13m55s
381710286,Watchpoint: Postshow 2019 | Stage 1 Week 1 Day 2,2019-02-16T21:40:01Z,916,29m10s
381692921,Watchpoint: Preshow 2019 | Stage 1 Week 1 Day 2,2019-02-16T21:39:37Z,973,27m31s
381793248,Game 4 LDN @ PAR | Stage 1 Week 1,2019-02-16T21:28:02Z,1889,22m8s
381793247,Full Match | London Spitfire vs. Paris Eternal | Stage 1 Week 1 Day 3,2019-02-16T21:28:02Z,8755,1h25m6s
381780058,Game 3 LDN @ PAR | Stage 1 Week 1,2019-02-16T21:03:47Z,1589,18m34s
381764555,Game 2 LDN @ PAR | Stage 1 Week 1,2019-02-16T20:36:39Z,1794,17m13s
381754909,Game 1 LDN @ PAR | Stage 1 Week 1,2019-02-16T20:19:20Z,2230,16m22s
381720190,2019 Season | Stage 1 Week 1 Day 3,2019-02-16T19:20:18Z,122742,7h44m25s
381462671,Full Match | Chengdu Hunters vs. Guangzhou Charge | Stage 1 Week 1 Day 2,2019-02-16T07:29:21Z,13074,1h52m7s
381462670,Game 5 CHE @ GUA | Stage 1 Week 1,2019-02-16T07:29:21Z,3143,20m5s
381457883,Game 4 CHE @ GUA | Stage 1 Week 1,2019-02-16T07:10:36Z,881,19m46s
381450304,Game 3 CHE @ GUA | Stage 1 Week 1,2019-02-16T06:43:41Z,939,22m48s
381442908,Game 2 CHE @ GUA | Stage 1 Week 1,2019-02-16T06:18:35Z,1086,19m37s
381435521,Game 1 CHE @ GUA | Stage 1 Week 1,2019-02-16T05:56:07Z,1446,18m18s
381427757,Full Match | Dallas Fuel vs. San Francisco Shock | Stage 1 Week 1 Day 2,2019-02-16T05:33:46Z,10617,1h32m20s
381427756,Game 4 DAL @ SFS | Stage 1 Week 1,2019-02-16T05:33:46Z,1130,25m32s
381422608,Game 3 DAL @ SFS | Stage 1 Week 1,2019-02-16T05:19:29Z,1651,18m23s
381408951,Game 2 DAL @ SFS | Stage 1 Week 1,2019-02-16T04:45:25Z,1953,20m19s
381398465,Game 1 DAL @ SFS | Stage 1 Week 1,2019-02-16T04:20:38Z,2470,16m44s
381388359,Full Match | Atlanta Reign vs. Florida Mayhem | Stage 1 Week 1 Day 2,2019-02-16T03:59:10Z,16517,1h42m41s
381388358,Game 4 ATL @ FLA | Etape 1 Semaine 1,2019-02-16T03:59:10Z,1561,22m35s
381377668,Game 3 ATL @ FLA | Stage 1 Week 1,2019-02-16T03:36:57Z,2225,31m34s
381365663,Game 2 ATL @ FLA | Stage 1 Week 1,2019-02-16T03:11:56Z,2537,18m55s
381354334,Game 1 ATL @ FLA | Stage 1 Week 1,2019-02-16T02:49:29Z,4493,19m14s
381236004,Watchpoint: Postshow 2019 | Stage 1 Week 1 Day 1,2019-02-16T02:46:58Z,3055,38m27s
381344831,Full Match | Toronto Defiant vs. Houston Outlaws | Stage 1 Week 1 Day 2,2019-02-16T02:30:34Z,7823,2h8m16s
381337408,Game 5 TOR @ HOU | Stage 1 Week 1,2019-02-16T02:16:24Z,1279,24m11s
381325170,Game 4 TOR @ HOU | Stage 1 Week 1,2019-02-16T01:54:30Z,797,20m44s
381310732,Game 3 TOR @ HOU | Stage 1 Week 1,2019-02-16T01:26:21Z,923,16m56s
381299074,Game 2 TOR @ HOU | Stage 1 Week 1,2019-02-16T01:04:12Z,1109,31m4s
381279047,Game 1 TOR @ HOU | Stage 1 Week 1,2019-02-16T00:25:49Z,1711,23m14s
381246339,2019 Season | Stage 1 Week 1 Day 2,2019-02-15T23:20:25Z,181721,8h45m8s
380883671,Full Match | Shanghai Dragons vs. Hangzhou Spark | Stage 1 Week 1 Day 1,2019-02-15T07:07:49Z,39992,1h41m22s
380883328,Game 4 SHD @ HAN | Stage 1 Week 1,2019-02-15T07:06:02Z,2188,28m11s
380876093,Game 3 SHD @ HAN | Stage 1 Week 1,2019-02-15T06:33:11Z,1778,25m13s
380868839,Game 2 SHD @ HAN | Stage 1 Week 1,2019-02-15T06:02:59Z,1691,16m1s
380863943,Game 1 SHD @ HAN | Stage 1 Week 1,2019-02-15T05:46:58Z,2623,23m32s
380857375,Full Match | Seoul Dynasty vs. Los Angeles Gladiators | Stage 1 Week 1 Day 1,2019-02-15T05:23:10Z,14755,1h35m35s
380856052,Game 4 SEO @ GLA | Stage 1 Week 1,2019-02-15T05:18:17Z,2575,38m53s
380848307,Game 3 SEO @ GLA | Stage 1 Week 1,2019-02-15T04:53:49Z,2326,12m25s
380837166,Game 2 SEO @ GLA | Stage 1 Week 1,2019-02-15T04:18:04Z,3701,18m10s
380830551,Game 1 SEO @ GLA | Stage 1 Week 1,2019-02-15T03:59:37Z,3119,15m45s
380824180,Full Match | New York Excelsior vs. Boston Uprising | Stage 1 Week 1 Day 1,2019-02-15T03:41:26Z,14291,1h50m59s
380823699,Game 4 NYE @ BOS | Stage 1 Week 1,2019-02-15T03:40:01Z,1966,25m58s
380813714,Game 3 NYE @ BOS | Stage 1 Week 1,2019-02-15T03:13:20Z,1490,29m18s
380798086,Game 2 NYE @ BOS | Stage 1 Week 1,2019-02-15T02:35:15Z,2410,25m37s
380752436,Watchpoint: Preshow 2019 | Stage 1 Week 1 Day 1,2019-02-15T02:28:21Z,11438,27m30s
380787010,Game 1 NYE @ BOS | Stage 1 Week 1,2019-02-15T02:08:19Z,2257,19m51s
380779065,Full Match | Philadelphia Fusion vs. London Spitfire | Stage 1 Week 1 Day 1,2019-02-15T01:51:22Z,11492,1h42m49s
380778661,Game 4 PHI @ LDN | Stage 1 Week 1,2019-02-15T01:50:25Z,1635,15m34s
380770037,Game 3 PHI @ LDN | Stage 1 Week 1,2019-02-15T01:30:21Z,2090,31m4s
380753985,Game 2 PHI @ LDN | Stage 1 Week 1,2019-02-15T00:54:04Z,2342,22m2s
380743593,Game 1 PHI @ LDN | Stage 1 Week 1,2019-02-15T00:29:01Z,3547,24m14s
380714481,2019 Season | Stage 1 Week 1 Day 1,2019-02-14T23:20:15Z,293695,8h31m17s
380297259,Community Countdown,2019-02-14T01:45:27Z,43115,1h20m9s
345164452,Watchpoint: 2019 Overwatch League Preview Show,2018-12-05T23:51:14Z,119965,2h23m31s
331309989,South Korea vs China | BlizzCon Finals | Full Match | 2018 Overwatch World Cup,2018-11-04T00:51:12Z,33016,1h42m14s
331309572,South Korea vs China | BlizzCon Finals | Game 4 | 2018 Overwatch World Cup,2018-11-04T00:50:14Z,2203,42m6s
331298545,South Korea vs China | BlizzCon Finals | Game 3 | 2018 Overwatch World Cup,2018-11-04T00:21:33Z,1952,14m22s
331283932,South Korea vs China | BlizzCon Finals | Game 2 | 2018 Overwatch World Cup,2018-11-03T23:45:51Z,1835,20m53s
331278909,South Korea vs China | BlizzCon Finals | Game 1 | 2018 Overwatch World Cup,2018-11-03T23:33:07Z,2187,9m17s
331274582,2018 Overwatch World Cup | BlizzCon Finals Pre-Show,2018-11-03T23:21:50Z,957,34m11s
331260682,United Kingdom vs Canada | BlizzCon Bronze Medal Match | Full Match | 2018 Overwatch World Cup,2018-11-03T22:49:32Z,6119,2h6m29s
331258238,United Kingdom vs Canada | BlizzCon Bronze Medal Match | Game 5 | 2018 Overwatch World Cup,2018-11-03T22:43:17Z,760,18m9s
331250933,United Kingdom vs Canada | BlizzCon Bronze Medal Match | Game 4 | 2018 Overwatch World Cup,2018-11-03T22:25:13Z,866,25m6s
331243979,United Kingdom vs Canada | BlizzCon Bronze Medal Match | Game 3 | 2018 Overwatch World Cup,2018-11-03T22:08:46Z,778,26m4s
331231762,United Kingdom vs Canada | BlizzCon Bronze Medal Match | Game 2 | 2018 Overwatch World Cup,2018-11-03T21:41:28Z,692,16m25s
331221959,United Kingdom vs Canada | BlizzCon Bronze Medal Match | Game 1 | 2018 Overwatch World Cup,2018-11-03T21:20:04Z,1070,34m10s
331149335,South Korea vs United Kingdom | BlizzCon SemiFinals | Game 3 | 2018 Overwatch World Cup,2018-11-03T21:17:54Z,3949,34m34s
331154683,South Korea vs United Kingdom | BlizzCon SemiFinals | Game 4 | 2018 Overwatch World Cup,2018-11-03T20:55:33Z,1772,27m4s
331202834,China vs Canada | BlizzCon Semifinals | Full Match | 2018 Overwatch World Cup,2018-11-03T20:46:23Z,4780,1h34m53s
331193844,China vs Canada | BlizzCon Semifinals | Game 3 | 2018 Overwatch World Cup,2018-11-03T20:26:36Z,888,29m16s
331193102,China vs Canada | BlizzCon Semifinals | Game 2 | 2018 Overwatch World Cup,2018-11-03T20:24:53Z,886,25m0s
331181726,China vs Canada | BlizzCon Semifinals | Game 1 | 2018 Overwatch World Cup,2018-11-03T20:00:29Z,1456,28m51s
331155723,South Korea vs United Kingdom | BlizzCon Semifinals | Full Match | 2018 Overwatch World Cup,2018-11-03T19:03:57Z,5644,2h14m49s
331125763,South Korea vs United Kingdom | BlizzCon Semifinals | Game 2 | 2018 Overwatch World Cup,2018-11-03T17:58:07Z,1322,25m56s
331114458,South Korea vs United Kingdom | BlizzCon Semifinals | Game 1 | 2018 Overwatch World Cup,2018-11-03T17:30:47Z,1292,26m22s
330817048,United Kingdom vs United States | BlizzCon QuarterFinals | Full Match | 2018 Overwatch World Cup,2018-11-03T16:26:46Z,5623,2h7m8s
331086063,South Korea vs United Kingdom | 2018 Overwatch World Cup | BlizzCon Semi-Finals,2018-11-03T16:21:30Z,86076,8h26m13s
330902535,Australia vs South Korea | BlizzCon Quarterfinals | Full Match | 2018 Overwatch World Cup,2018-11-03T04:04:22Z,13410,1h37m53s
330902124,Australia vs South Korea | BlizzCon Quarterfinals | Game 3 | 2018 Overwatch World Cup,2018-11-03T04:03:10Z,3019,2h15m19s
330897638,2018 Overwatch World Cup Post-Show,2018-11-03T03:49:20Z,841,8m52s
330879645,Australia vs South Korea | BlizzCon Quarterfinals | Game 2 | 2018 Overwatch World Cup,2018-11-03T02:57:49Z,1995,22m7s
330870262,Australia vs South Korea | BlizzCon Quarterfinals | Game 1 | 2018 Overwatch World Cup,2018-11-03T02:31:55Z,2210,44m31s
330859384,China vs Finland | BlizzCon Quarterfinals | Full Match | 2018 Overwatch World Cup,2018-11-03T02:03:18Z,6163,1h35m25s
330855336,China vs Finland | BlizzCon Quarterfinals | Game 3 | 2018 Overwatch World Cup,2018-11-03T01:53:55Z,1380,34m12s
330839904,China vs Finland | BlizzCon Quarterfinals | Game 2 | 2018 Overwatch World Cup,2018-11-03T01:16:32Z,1533,21m2s
330830121,China vs Finland | BlizzCon Quarterfinals | Game 1 | 2018 Overwatch World Cup,2018-11-03T00:54:45Z,1934,36m57s
330813906,Canada vs France | BlizzCon Quarterfinals | Full Match | 2018 Overwatch World Cup,2018-11-03T00:14:41Z,8258,2h6m54s
330813167,Canada vs France | BlizzCon Quarterfinals | Game 3 | 2018 Overwatch World Cup,2018-11-03T00:12:51Z,1844,48m54s
330763952,United Kingdom vs United States | BlizzCon QuarterFinals | Game 2 | 2018 Overwatch World Cup,2018-11-02T23:50:23Z,6749,21m54s
330797719,2018 Overwatch World Cup Pre-Show,2018-11-02T23:35:53Z,837,13m28s
330790798,Canada vs France | BlizzCon Quarterfinals | Game 1 | 2018 Overwatch World Cup,2018-11-02T23:18:35Z,1963,19m13s
330789142,Canada vs France | BlizzCon Quarterfinals | Game 2 | 2018 Overwatch World Cup,2018-11-02T23:14:36Z,2037,26m6s
330769379,United Kingdom vs United States | BlizzCon Quarterfinals | Game 1 | 2018 Overwatch World Cup,2018-11-02T22:27:44Z,3606,14m22s
330767768,United Kingdom vs United States | BlizzCon Quarterfinals | Game 3 | 2018 Overwatch World Cup,2018-11-02T22:23:41Z,2559,27m53s
330765107,United Kingdom vs United States | BlizzCon Quarterfinals | Game 4 | 2018 Overwatch World Cup,2018-11-02T22:17:13Z,3964,21m48s
